Bar Name,Brand Name,Fold,Model,MAE,RMSE,WAPE
Smith's Bar,Budweiser,1,MA-14,52.092000000000006,80.81242777795596,3.67345211790701
Smith's Bar,Budweiser,1,MA-30,53.188400000000016,81.20433537687505,3.750768652155518
Smith's Bar,Budweiser,1,Croston,53.29521346590361,81.24332271989029,3.7583009825046028
Smith's Bar,Budweiser,1,SBA,51.33948612594174,80.55225314764478,3.620385933379371
Smith's Bar,Budweiser,2,Mean,64.87384343434341,104.77157076034754,1.537464887926234
Smith's Bar,Budweiser,2,Intermittent Mean,64.87384343434341,104.77157076034754,1.537464887926234
Smith's Bar,Budweiser,2,MA-7,42.19533333333333,112.65280987766498,1.0
Smith's Bar,Budweiser,2,MA-14,42.19533333333333,112.65280987766498,1.0
Smith's Bar,Budweiser,2,MA-30,51.649111111111104,108.14356645989932,1.2240479463237113
Smith's Bar,Budweiser,2,Croston,70.560305023628,104.45254142277217,1.6722300654960582
Smith's Bar,Budweiser,2,SBA,69.1420564391133,104.46703272362582,1.6386185622212561
Smith's Bar,Budweiser,3,Mean,76.38143537414962,148.5590420872649,1.5748857801252851
Smith's Bar,Budweiser,3,Intermittent Mean,76.38143537414962,148.5590420872649,1.5748857801252851
Smith's Bar,Budweiser,3,MA-7,48.49966666666667,155.67836588085493,1.0
Smith's Bar,Budweiser,3,MA-14,72.78938095238094,149.03860475224732,1.500822293329458
Smith's Bar,Budweiser,3,MA-30,82.2559333333333,148.06512268368039,1.6960102818576066
Smith's Bar,Budweiser,3,Croston,79.93370263323192,148.21709424594027,1.6481289074130803
Smith's Bar,Budweiser,3,SBA,78.36200083490365,148.35209439471933,1.615722462042426
Smith's Bar,Budweiser,4,Mean,85.46685185185184,145.27732887964754,1.3396618226234929
Smith's Bar,Budweiser,4,Intermittent Mean,85.46685185185184,145.27732887964754,1.3396618226234929
Smith's Bar,Budweiser,4,MA-7,63.797333333333334,156.23488180727549,1.0
Smith's Bar,Budweiser,4,MA-14,79.83233333333332,147.35534076397323,1.2513427938471826
Smith's Bar,Budweiser,4,MA-30,92.89713333333334,143.43380758500882,1.456128782812239
Smith's Bar,Budweiser,4,Croston,89.92152974703359,144.04716187432447,1.409487278679886
Smith's Bar,Budweiser,4,SBA,88.61531992634856,144.36940088351034,1.3890129147458916
Smith's Bar,Captain Morgan,1,Mean,103.44442547425474,138.74408686486296,1.554814882250378
Smith's Bar,Captain Morgan,1,Intermittent Mean,103.44442547425476,138.74408686486296,1.5548148822503782
Smith's Bar,Captain Morgan,1,MA-7,87.42080952380952,141.39150508621165,1.3139729380567076
Smith's Bar,Captain Morgan,1,MA-14,114.90080952380951,140.80649543601595,1.72700933676409
Smith's Bar,Captain Morgan,1,MA-30,92.86571111111108,139.7749834877472,1.395812186344013
Smith's Bar,Captain Morgan,1,Croston,100.41883499675617,138.7504953122516,1.5093389362973446
Smith's Bar,Captain Morgan,1,SBA,98.72447658025172,138.85536098593832,1.4838719894824777
Smith's Bar,Captain Morgan,2,Mean,89.12143961352655,113.57047034429284,2.310042499054602
Smith's Bar,Captain Morgan,2,Intermittent Mean,89.12143961352655,113.57047034429286,2.310042499054602
Smith's Bar,Captain Morgan,2,MA-7,98.62952380952379,117.69924481404252,2.556493618702016
Smith's Bar,Captain Morgan,2,MA-14,97.11100000000002,116.95320673243636,2.51713322965267
Smith's Bar,Captain Morgan,2,MA-30,87.36988888888891,112.95584539741378,2.264642013708888
Smith's Bar,Captain Morgan,2,Croston,89.04049345752635,113.5410320533924,2.307944361262995
Smith's Bar,Captain Morgan,2,SBA,86.51746878465002,112.67383293382528,2.242547143199845
Smith's Bar,Captain Morgan,3,Mean,90.8161633986928,124.36961263734877,2.386152358980884
Smith's Bar,Captain Morgan,3,Intermittent Mean,90.8161633986928,124.36961263734877,2.386152358980884
Smith's Bar,Captain Morgan,3,MA-7,69.34538095238096,121.20755467210714,1.8220175588956191
Smith's Bar,Captain Morgan,3,MA-14,81.86309523809524,122.34739232352828,2.1509146665699097
Smith's Bar,Captain Morgan,3,MA-30,68.92366666666665,121.20414534990128,1.8109372126222858
Smith's Bar,Captain Morgan,3,Croston,83.85319819786187,122.71158352764448,2.2032036941432804
Smith's Bar,Captain Morgan,3,SBA,81.56352162130216,122.29685795389207,2.1430435094361173
Smith's Bar,Captain Morgan,4,Mean,77.36997619047618,103.90023619635151,2.9080626512407104
Smith's Bar,Captain Morgan,4,Intermittent Mean,77.36997619047617,103.9002361963515,2.9080626512407095
Smith's Bar,Captain Morgan,4,MA-7,49.33561904761904,97.16259088358485,1.8543507209438848
Smith's Bar,Captain Morgan,4,MA-14,64.56304761904761,99.35634327568445,2.4266956857916058
Smith's Bar,Captain Morgan,4,MA-30,57.05306666666668,97.81872866174453,2.144422170993285
Smith's Bar,Captain Morgan,4,Croston,67.59187315999867,100.21892286078088,2.5405384820085697
Smith's Bar,Captain Morgan,4,SBA,65.54254616866544,99.62037113119335,2.4635115579081424
Smith's Bar,Coors,1,Mean,66.30497997138771,107.10695245914849,3.489919467939771
Smith's Bar,Coors,1,Intermittent Mean,66.30497997138771,107.10695245914849,3.489919467939771
Smith's Bar,Coors,1,MA-7,73.10166666666666,109.48248346988979,3.847658648700808
Smith's Bar,Coors,1,MA-14,46.05033333333333,102.79878255899845,2.423829324350404
Smith's Bar,Coors,1,MA-30,55.02660000000002,104.17358798179126,2.896289278383074
Smith's Bar,Coors,1,Croston,55.32840071300908,104.23491697465825,2.9121743624932406
Smith's Bar,Coors,1,SBA,53.51193067735863,103.88044813414857,2.8165656443685787
Smith's Bar,Coors,2,Mean,63.199234474017764,107.41502717429375,3.2802370834265275
Smith's Bar,Coors,2,Intermittent Mean,63.199234474017764,107.41502717429375,3.2802370834265275
Smith's Bar,Coors,2,MA-7,95.2626666666667,120.94832985435485,4.944429065743947
Smith's Bar,Coors,2,MA-14,57.264666666666685,105.94733284951143,2.9722145328719733
Smith's Bar,Coors,2,MA-30,36.99906666666667,103.7545205489059,1.9203667820069208
Smith's Bar,Coors,2,Croston,51.77172803477186,104.91448060145419,2.68711391183937
Smith's Bar,Coors,2,SBA,50.146474966366604,104.67038401263439,2.602758216247402
Smith's Bar,Coors,3,Mean,55.27686916951081,81.23102552738918,3.947971800507866
Smith's Bar,Coors,3,Intermittent Mean,55.27686916951081,81.23102552738918,3.947971800507866
Smith's Bar,Coors,3,MA-7,14.001333333333333,76.68846101815666,1.0
Smith's Bar,Coors,3,MA-14,52.53466666666665,80.18428874896172,3.752118845824206
Smith's Bar,Coors,3,MA-30,31.983555555555554,75.58310957703007,2.2843221280512966
Smith's Bar,Coors,3,Croston,44.269164405517486,77.61888818069117,3.161782049722704
Smith's Bar,Coors,3,SBA,42.75577285190824,77.249969513373,3.053692947236566
Smith's Bar,Coors,4,Mean,87.4691661506708,141.56349449196287,1.4612777932886296
Smith's Bar,Coors,4,Intermittent Mean,87.46916615067082,141.56349449196284,1.4612777932886298
Smith's Bar,Coors,4,MA-7,59.85800000000001,152.5880840913427,1.0
Smith's Bar,Coors,4,MA-14,59.85800000000001,152.5880840913427,1.0
Smith's Bar,Coors,4,MA-30,69.19222222222223,147.65831206012223,1.1559394270143042
Smith's Bar,Coors,4,Croston,80.95446480154672,143.16470828182565,1.3524418590922969
Smith's Bar,Coors,4,SBA,79.8996415614694,143.48490271448003,1.3348197661376822
Smith's Bar,Grey Goose,1,Mean,102.166306122449,142.09118881341598,1.7338755699031347
Smith's Bar,Grey Goose,1,Intermittent Mean,102.166306122449,142.09118881341598,1.7338755699031347
Smith's Bar,Grey Goose,1,MA-7,82.67319047619046,143.86618788299913,1.403055769490309
Smith's Bar,Grey Goose,1,MA-14,80.92938095238097,144.31289278654822,1.3734613870891883
Smith's Bar,Grey Goose,1,MA-30,94.95322222222221,142.05078935718734,1.6114615330946065
Smith's Bar,Grey Goose,1,Croston,97.95269838830504,141.96747287227592,1.6623659715955397
Smith's Bar,Grey Goose,1,SBA,96.00124680222311,142.00548254598692,1.6292476730157626
Smith's Bar,Grey Goose,2,Mean,116.93922303030301,183.89161708609402,1.4913878352197605
Smith's Bar,Grey Goose,2,Intermittent Mean,116.93922303030301,183.89161708609402,1.4913878352197605
Smith's Bar,Grey Goose,2,MA-7,100.70309523809519,187.9269889707315,1.2843198998179883
Smith's Bar,Grey Goose,2,MA-14,108.27852380952378,185.56465345801496,1.38093335187656
Smith's Bar,Grey Goose,2,MA-30,113.76386666666664,184.3756187584344,1.4508908340383198
Smith's Bar,Grey Goose,2,Croston,113.25023517356261,184.46805603139185,1.4443402196187027
Smith's Bar,Grey Goose,2,SBA,111.5082067482178,184.81075391083448,1.4221232086377675
Smith's Bar,Grey Goose,3,Mean,96.14695956284153,135.61794638241903,2.2023094912540433
Smith's Bar,Grey Goose,3,Intermittent Mean,96.14695956284153,135.61794638241903,2.2023094912540433
Smith's Bar,Grey Goose,3,MA-7,70.6070476190476,134.19993759693187,1.6173009716362492
Smith's Bar,Grey Goose,3,MA-14,69.34476190476192,134.32637848427495,1.5883874852203963
Smith's Bar,Grey Goose,3,MA-30,106.38506666666665,138.2676506815676,2.4368200836820075
Smith's Bar,Grey Goose,3,Croston,101.4574796948661,136.84944136604932,2.323950455705023
Smith's Bar,Grey Goose,3,SBA,98.56747237678941,136.1405008178511,2.2577529329197707
Smith's Bar,Grey Goose,4,Mean,145.22098009950247,206.53104453922003,1.17108341903329
Smith's Bar,Grey Goose,4,Intermittent Mean,145.22098009950247,206.53104453922,1.17108341903329
Smith's Bar,Grey Goose,4,MA-7,143.06376190476192,208.51429032856356,1.1536872930922129
Smith's Bar,Grey Goose,4,MA-14,141.939,209.62015986859024,1.1446170470704298
Smith's Bar,Grey Goose,4,MA-30,138.55811111111115,213.23140120692048,1.1173530600304113
Smith's Bar,Grey Goose,4,Croston,142.4494436113988,209.11226696024588,1.14873333969737
Smith's Bar,Grey Goose,4,SBA,141.5272547641622,210.03708797081373,1.1412966727125013
Smith's Bar,Heineken,1,Mean,91.5804519774011,149.67916904727056,1.4999664561035313
Smith's Bar,Heineken,1,Intermittent Mean,91.5804519774011,149.67916904727056,1.4999664561035313
Smith's Bar,Heineken,1,MA-7,95.3988095238095,149.20380612975475,1.5625060932570554
Smith's Bar,Heineken,1,MA-14,78.22690476190476,153.02505051639167,1.281253046628528
Smith's Bar,Heineken,1,MA-30,81.38633333333331,152.00187221105753,1.3330003002757074
Smith's Bar,Heineken,1,Croston,89.75006634615914,149.98408036437064,1.4699871647884555
Smith's Bar,Heineken,1,SBA,88.31531302885115,150.25773218109867,1.4464878065490323
Smith's Bar,Heineken,2,Mean,48.038333333333334,48.122514654438696,12.998556868404439
Smith's Bar,Heineken,2,Intermittent Mean,48.038333333333334,48.122514654438696,12.998556868404439
Smith's Bar,Heineken,2,MA-7,3.695666666666667,20.24199998353259,1.0
Smith's Bar,Heineken,2,MA-14,25.782999999999994,28.19317089296626,6.976549111572109
Smith's Bar,Heineken,2,MA-30,60.68033333333334,60.7138677047235,16.41931992423559
Smith's Bar,Heineken,2,Croston,53.459903316739414,53.46530138728081,14.465564169768038
Smith's Bar,Heineken,2,SBA,50.97169148423578,51.000596524425845,13.792285961279637
Smith's Bar,Heineken,3,Mean,98.57970045045046,151.1420155572842,1.2561017208117131
Smith's Bar,Heineken,3,Intermittent Mean,98.57970045045047,151.14201555728417,1.2561017208117133
Smith's Bar,Heineken,3,MA-7,78.48066666666666,166.58080061439654,1.0
Smith's Bar,Heineken,3,MA-14,78.48066666666666,166.58080061439654,1.0
Smith's Bar,Heineken,3,MA-30,80.20531111111107,164.8719027544987,1.0219754051245453
Smith's Bar,Heineken,3,Croston,97.97331943725221,151.45171945637054,1.2483752189998243
Smith's Bar,Heineken,3,SBA,96.99868679872291,151.97146318323746,1.2359564580498328
Smith's Bar,Heineken,4,Mean,99.84224948875251,173.23484329081225,1.5157852709509252
Smith's Bar,Heineken,4,Intermittent Mean,99.84224948875251,173.23484329081225,1.5157852709509252
Smith's Bar,Heineken,4,MA-7,96.85480952380954,173.74150967891984,1.4704305486775568
Smith's Bar,Heineken,4,MA-14,127.36723809523806,173.0672300631598,1.9336642002262807
Smith's Bar,Heineken,4,MA-30,123.42082222222226,172.5907294516906,1.8737504955171518
Smith's Bar,Heineken,4,Croston,100.29623331538338,173.16610706557998,1.5226775635543135
Smith's Bar,Heineken,4,SBA,98.57483831628088,173.43828966457372,1.4965436853765979
Smith's Bar,Jack Daniels,1,Mean,80.07117241379314,115.66447009244351,2.7565440395829777
Smith's Bar,Jack Daniels,1,Intermittent Mean,80.07117241379314,115.66447009244351,2.7565440395829777
Smith's Bar,Jack Daniels,1,MA-7,154.73042857142858,161.05264179510888,5.326776513481126
Smith's Bar,Jack Daniels,1,MA-14,91.88904761904764,119.90669292466224,3.163388256740564
Smith's Bar,Jack Daniels,1,MA-30,107.94553333333334,127.79380324308895,3.7161516128662093
Smith's Bar,Jack Daniels,1,Croston,99.84697095338542,123.53168171239317,3.4373491027409693
Smith's Bar,Jack Daniels,1,SBA,96.30700573904942,121.84705455661545,3.3154816476039186
Smith's Bar,Jack Daniels,2,Mean,80.28929516539442,112.19336912065165,2.0264839769155585
Smith's Bar,Jack Daniels,2,Intermittent Mean,80.28929516539442,112.19336912065165,2.0264839769155585
Smith's Bar,Jack Daniels,2,MA-7,39.62,117.92476465950654,1.0
Smith's Bar,Jack Daniels,2,MA-14,39.62,117.92476465950654,1.0
Smith's Bar,Jack Daniels,2,MA-30,60.92162222222222,111.57186003697844,1.5376482135846092
Smith's Bar,Jack Daniels,2,Croston,94.96959588554454,116.71422453306091,2.3970115064498874
Smith's Bar,Jack Daniels,2,SBA,92.20211609126729,115.61062782925825,2.3271609311273926
Smith's Bar,Jack Daniels,3,Mean,73.671801369863,115.10656714862465,2.7267337500411943
Smith's Bar,Jack Daniels,3,Intermittent Mean,73.67180136986299,115.10656714862465,2.7267337500411934
Smith's Bar,Jack Daniels,3,MA-7,52.499571428571436,111.96555671337529,1.9431091763088555
Smith's Bar,Jack Daniels,3,MA-14,39.75895238095236,112.61585361850477,1.471554588154427
Smith's Bar,Jack Daniels,3,MA-30,61.355666666666636,112.6472758214774,2.270890136327184
Smith's Bar,Jack Daniels,3,Croston,70.98913728691541,114.42514051860765,2.6274432405249053
Smith's Bar,Jack Daniels,3,SBA,68.7905970892363,113.92636863235623,2.54607107849866
Smith's Bar,Jack Daniels,4,Mean,86.05457142857138,132.89967051294363,1.6602381656723182
Smith's Bar,Jack Daniels,4,Intermittent Mean,86.05457142857138,132.89967051294363,1.6602381656723182
Smith's Bar,Jack Daniels,4,MA-7,51.83266666666667,142.6488624092974,1.0
Smith's Bar,Jack Daniels,4,MA-14,90.43028571428573,133.03699418329674,1.7446581765865619
Smith's Bar,Jack Daniels,4,MA-30,69.8448888888889,135.19550196536372,1.3475071490737291
Smith's Bar,Jack Daniels,4,Croston,82.33856767621052,133.0374527845216,1.5885458528639054
Smith's Bar,Jack Daniels,4,SBA,80.81327262573336,133.16152449259422,1.5591185602207107
Smith's Bar,Jameson,1,Mean,80.17730249632889,137.57760195143302,1.7844010437100728
Smith's Bar,Jameson,1,Intermittent Mean,80.17730249632889,137.57760195143302,1.7844010437100728
Smith's Bar,Jameson,1,MA-7,44.93233333333333,144.695267959944,1.0
Smith's Bar,Jameson,1,MA-14,44.93233333333333,144.695267959944,1.0
Smith's Bar,Jameson,1,MA-30,97.57857777777778,140.13978077341997,2.171678400360048
Smith's Bar,Jameson,1,Croston,96.71583542047823,139.91907352506465,2.1524774754737472
Smith's Bar,Jameson,1,SBA,94.12666031612098,139.31426953537687,2.0948536017000596
Smith's Bar,Jameson,2,Mean,79.38478469520102,131.60318350237887,1.787636925197624
Smith's Bar,Jameson,2,Intermittent Mean,79.38478469520102,131.60318350237887,1.787636925197624
Smith's Bar,Jameson,2,MA-7,44.407666666666664,138.8546908462224,1.0
Smith's Bar,Jameson,2,MA-14,88.45795238095238,132.49093647938213,1.9919522690740874
Smith's Bar,Jameson,2,MA-30,77.35804444444442,131.56313916265964,1.741997502933677
Smith's Bar,Jameson,2,Croston,85.71710022564588,132.1012917434159,1.9302320220752995
Smith's Bar,Jameson,2,SBA,83.6516285476969,131.87690702212956,1.8837204209715344
Smith's Bar,Jameson,3,Mean,96.23040069686411,157.3605973740022,1.4189298087094193
Smith's Bar,Jameson,3,Intermittent Mean,96.23040069686411,157.3605973740022,1.4189298087094193
Smith's Bar,Jameson,3,MA-7,67.819,170.12610020217357,1.0
Smith's Bar,Jameson,3,MA-14,90.27785714285714,158.95558406777198,1.3311587776708171
Smith's Bar,Jameson,3,MA-30,94.46359999999997,157.770604795204,1.3928781020068117
Smith's Bar,Jameson,3,Croston,99.67136456322442,156.71788969968878,1.4696672696917445
Smith's Bar,Jameson,3,SBA,98.0787463350632,156.98964715888104,1.4461839062071573
Smith's Bar,Jameson,4,Mean,108.24659621451103,173.56643891555973,1.3207408120464015
Smith's Bar,Jameson,4,Intermittent Mean,108.24659621451103,173.5664389155597,1.3207408120464015
Smith's Bar,Jameson,4,MA-7,96.30033333333333,179.1384672536862,1.1749817998430108
Smith's Bar,Jameson,4,MA-14,128.62833333333333,170.55425472558576,1.5694229228435355
Smith's Bar,Jameson,4,MA-30,118.12913333333333,171.04951122116657,1.4413198469153274
Smith's Bar,Jameson,4,Croston,113.14044547711805,172.0754306834547,1.3804517560868002
Smith's Bar,Jameson,4,SBA,111.58137320326215,172.4988586414063,1.3614291682824602
Smith's Bar,Jim Beam,1,Mean,95.73308510638299,115.51504211921292,2.0517896432873655
Smith's Bar,Jim Beam,1,Intermittent Mean,95.73308510638299,115.51504211921292,2.0517896432873655
Smith's Bar,Jim Beam,1,MA-7,130.88690476190476,137.72015561265093,2.8052203199550942
Smith's Bar,Jim Beam,1,MA-14,88.77261904761912,113.53369650268871,1.9026101599775485
Smith's Bar,Jim Beam,1,MA-30,82.03299999999997,112.50877687540647,1.7581639578496155
Smith's Bar,Jim Beam,1,Croston,96.56143491358746,115.81127032573818,2.069543166570905
Smith's Bar,Jim Beam,1,SBA,94.0662798345747,114.95736520967534,2.0160660082423583
Smith's Bar,Jim Beam,2,Mean,110.61335220125785,139.53155104080446,1.4238701448317932
Smith's Bar,Jim Beam,2,Intermittent Mean,110.61335220125785,139.53155104080446,1.4238701448317932
Smith's Bar,Jim Beam,2,MA-7,100.41033333333333,142.33269029542964,1.2925318057969148
Smith's Bar,Jim Beam,2,MA-14,106.47333333333333,140.2646132868522,1.3705777606144471
Smith's Bar,Jim Beam,2,MA-30,99.45888888888888,142.76187484564792,1.2802843391760168
Smith's Bar,Jim Beam,2,Croston,108.80265518017185,139.78338138276453,1.400561951215445
Smith's Bar,Jim Beam,2,SBA,107.24677242116329,140.08528472663312,1.380533853654673
Smith's Bar,Jim Beam,3,Mean,116.08446892655365,159.86965039452616,1.4870105371958693
Smith's Bar,Jim Beam,3,Intermittent Mean,116.08446892655364,159.86965039452616,1.487010537195869
Smith's Bar,Jim Beam,3,MA-7,100.023,163.93175819020954,1.2812674799421002
Smith's Bar,Jim Beam,3,MA-14,110.21766666666664,160.71242401154515,1.411858392720658
Smith's Bar,Jim Beam,3,MA-30,119.49766666666666,159.7262534202398,1.5307326737746427
Smith's Bar,Jim Beam,3,Croston,112.7421890958357,160.257792996442,1.4441968397866203
Smith's Bar,Jim Beam,3,SBA,111.00836297437723,160.55516045785654,1.4219869977972892
Smith's Bar,Jim Beam,4,Mean,80.88732,95.59312019496444,4.357135726213348
Smith's Bar,Jim Beam,4,Intermittent Mean,80.88732,95.59312019496444,4.357135726213348
Smith's Bar,Jim Beam,4,MA-7,77.94833333333334,93.74290182906296,4.198822114089742
Smith's Bar,Jim Beam,4,MA-14,88.12857142857143,100.49533107559374,4.747198288576918
Smith's Bar,Jim Beam,4,MA-30,86.22124444444447,99.1593247237327,4.644456813842554
Smith's Bar,Jim Beam,4,Croston,87.76139597830051,100.23576781041156,4.727419746375694
Smith's Bar,Jim Beam,4,SBA,84.30154284605212,97.84621801610099,4.541048759056907
Smith's Bar,Malibu,1,Mean,131.23888888888888,186.26855596967917,1.3739750296338433
Smith's Bar,Malibu,1,Intermittent Mean,131.23888888888888,186.26855596967917,1.373975029633843
Smith's Bar,Malibu,1,MA-7,95.51766666666666,207.37658156921512,1.0
Smith's Bar,Malibu,1,MA-14,107.57557142857144,197.98272173683873,1.1262374300241642
Smith's Bar,Malibu,1,MA-30,123.98842222222223,188.83002982282474,1.2980679548518659
Smith's Bar,Malibu,1,Croston,127.34421449590114,187.52635725320206,1.3332006417231839
Smith's Bar,Malibu,1,SBA,125.75288710443941,188.1194540886058,1.3165406096370245
Smith's Bar,Malibu,2,Mean,95.2983777777778,114.4221753972628,1.4173080768271062
Smith's Bar,Malibu,2,Intermittent Mean,95.2983777777778,114.4221753972628,1.4173080768271062
Smith's Bar,Malibu,2,MA-7,108.23157142857146,119.69126169975361,1.6096546859496939
Smith's Bar,Malibu,2,MA-14,109.85042857142858,120.94477987374025,1.6337308492307825
Smith's Bar,Malibu,2,MA-30,105.44606666666667,117.82891132532419,1.568227764640561
Smith's Bar,Malibu,2,Croston,96.94882479390148,114.60134592624983,1.4418540548476553
Smith's Bar,Malibu,2,SBA,95.46333355420637,114.4334039344702,1.4197613521052719
Smith's Bar,Malibu,3,Mean,99.20733333333334,143.74735338867984,2.290034163306762
Smith's Bar,Malibu,3,Intermittent Mean,99.20733333333334,143.74735338867984,2.290034163306762
Smith's Bar,Malibu,3,MA-7,68.7247619047619,141.7495328228993,1.5863953534385347
Smith's Bar,Malibu,3,MA-14,90.9687619047619,142.20690757630223,2.0998606207433266
Smith's Bar,Malibu,3,MA-30,97.11253333333335,143.28708331062737,2.2416792342494847
Smith's Bar,Malibu,3,Croston,96.59856110955853,143.1812434102033,2.229815051311714
Smith's Bar,Malibu,3,SBA,93.9346997207473,142.67778886307082,2.168324298746129
Smith's Bar,Malibu,4,Mean,112.48039797979798,158.87346038337054,1.470146229624117
Smith's Bar,Malibu,4,Intermittent Mean,112.48039797979798,158.87346038337054,1.470146229624117
Smith's Bar,Malibu,4,MA-7,121.95423809523808,158.8530181455347,1.5939716301021407
Smith's Bar,Malibu,4,MA-14,118.77328571428569,158.6382317451392,1.5523958068168164
Smith's Bar,Malibu,4,MA-30,99.61437777777778,162.04960937729328,1.301984208240934
Smith's Bar,Malibu,4,Croston,106.45423087388863,159.91650006286855,1.3913827560860104
Smith's Bar,Malibu,4,SBA,104.95700266352755,160.29816461090914,1.37181361828171
Smith's Bar,Miller,1,Mean,82.88361581920903,118.29863458208351,2.5284298413457837
Smith's Bar,Miller,1,Intermittent Mean,82.88361581920903,118.29863458208351,2.5284298413457837
Smith's Bar,Miller,1,MA-7,112.6069523809524,132.63844159278736,3.4351635836454126
Smith's Bar,Miller,1,MA-14,108.98123809523811,130.40770494522795,3.324558319799418
Smith's Bar,Miller,1,MA-30,97.92920000000001,124.38236082562332,2.9874072115677945
Smith's Bar,Miller,1,Croston,77.45807299364924,116.7720310037582,2.3629193933512407
Smith's Bar,Miller,1,SBA,75.2242026773001,116.25268914874763,2.2947734236836785
Smith's Bar,Miller,2,Mean,101.07010526315788,136.53340790969068,1.3767080714913693
Smith's Bar,Miller,2,Intermittent Mean,101.07010526315786,136.53340790969068,1.376708071491369
Smith's Bar,Miller,2,MA-7,73.41433333333333,154.37214030819592,1.0
Smith's Bar,Miller,2,MA-14,73.41433333333333,154.37214030819592,1.0
Smith's Bar,Miller,2,MA-30,88.71197777777775,141.74691612636,1.208374083777161
Smith's Bar,Miller,2,Croston,100.34421044829492,136.70339231151027,1.36682042718672
Smith's Bar,Miller,2,SBA,98.99771659254684,137.0648951911632,1.3484794058273841
Smith's Bar,Miller,3,Mean,83.90801801801805,113.28201124009544,2.3735908238793626
Smith's Bar,Miller,3,Intermittent Mean,83.90801801801805,113.28201124009544,2.3735908238793626
Smith's Bar,Miller,3,MA-7,35.35066666666667,115.93128502119981,1.0
Smith's Bar,Miller,3,MA-14,89.67066666666669,115.10800282053951,2.5366046844944
Smith's Bar,Miller,3,MA-30,94.0821333333333,116.78713941611893,2.6613962961566013
Smith's Bar,Miller,3,Croston,86.89805609062084,114.17638662798335,2.458173049747883
Smith's Bar,Miller,3,SBA,84.32068661942309,113.39854022996848,2.385264397260488
Smith's Bar,Miller,4,Mean,90.45082208588956,135.10322835955847,1.7549181644354608
Smith's Bar,Miller,4,Intermittent Mean,90.45082208588956,135.10322835955847,1.7549181644354608
Smith's Bar,Miller,4,MA-7,51.541333333333334,144.4397431226369,1.0
Smith's Bar,Miller,4,MA-14,74.8941904761905,135.9374049632008,1.4530898917928103
Smith's Bar,Miller,4,MA-30,75.10844444444446,135.89874185829194,1.457246826710817
Smith's Bar,Miller,4,Croston,89.04208375049386,135.01300861395976,1.727585958528311
Smith's Bar,Miller,4,SBA,87.16704622963583,134.9441731088728,1.6912066606018954
Smith's Bar,Smirnoff,1,Mean,64.88148830409357,108.40558639796771,2.6472515526579445
Smith's Bar,Smirnoff,1,Intermittent Mean,64.88148830409357,108.40558639796771,2.6472515526579445
Smith's Bar,Smirnoff,1,MA-7,24.509,108.92737257763389,1.0
Smith's Bar,Smirnoff,1,MA-14,24.509,108.92737257763389,1.0
Smith's Bar,Smirnoff,1,MA-30,24.509,108.92737257763389,1.0
Smith's Bar,Smirnoff,1,Croston,79.06839942312762,112.88239158272147,3.2260965124292142
Smith's Bar,Smirnoff,1,SBA,76.34042945197122,111.84955972987247,3.114791686807753
Smith's Bar,Smirnoff,2,Mean,67.32533591731266,110.09494595509857,1.9210379378911535
Smith's Bar,Smirnoff,2,Intermittent Mean,67.32533591731266,110.09494595509857,1.9210379378911535
Smith's Bar,Smirnoff,2,MA-7,95.23938095238097,119.38478817369871,2.7175276810426476
Smith's Bar,Smirnoff,2,MA-14,73.56047619047618,111.11134743188586,2.0989492821068163
Smith's Bar,Smirnoff,2,MA-30,53.019600000000004,110.2336738796272,1.5128429983165146
Smith's Bar,Smirnoff,2,Croston,58.91112493608322,109.75743552713097,1.680949740897761
Smith's Bar,Smirnoff,2,SBA,57.71788535594572,109.80659888690957,1.6469022538528728
Smith's Bar,Smirnoff,3,Mean,93.36759722222223,158.18710377900598,1.4442904003685029
Smith's Bar,Smirnoff,3,Intermittent Mean,93.36759722222223,158.187103779006,1.4442904003685029
Smith's Bar,Smirnoff,3,MA-7,64.646,169.52072467203925,1.0
Smith's Bar,Smirnoff,3,MA-14,68.55647619047619,167.37172032929098,1.060490613347712
Smith's Bar,Smirnoff,3,MA-30,88.01022222222221,159.48138149674747,1.3614179101912294
Smith's Bar,Smirnoff,3,Croston,89.12892969888425,159.1784747644362,1.378723040851472
Smith's Bar,Smirnoff,3,SBA,87.90478321394002,159.5108113474526,1.3597868888088982
Smith's Bar,Smirnoff,4,Mean,110.09079245283014,169.39522770065807,1.2364704197855199
Smith's Bar,Smirnoff,4,Intermittent Mean,110.09079245283014,169.39522770065807,1.2364704197855199
Smith's Bar,Smirnoff,4,MA-7,167.04166666666666,181.29595498543708,1.876106757915308
Smith's Bar,Smirnoff,4,MA-14,128.03900000000002,163.69365158901002,1.438053378957654
Smith's Bar,Smirnoff,4,MA-30,119.20446666666668,165.41069242947987,1.3388294666222404
Smith's Bar,Smirnoff,4,Croston,109.49346412121255,169.73159654296978,1.2297616043025044
Smith's Bar,Smirnoff,4,SBA,108.47060758181861,170.32838661094135,1.2182735240873794
Smith's Bar,Sutter Home,1,Mean,78.23769444444443,107.09508542737234,1.7806520095387652
Smith's Bar,Sutter Home,1,Intermittent Mean,78.23769444444441,107.09508542737234,1.7806520095387648
Smith's Bar,Sutter Home,1,MA-7,102.31766666666671,115.39801582638529,2.3287005075371936
